gene,location,generation,valid,uniqID,size,jumpRate,jumpH1,copyRate,copyH1,copyDir
,0,0,TRUE,YWZV,1000,1e-04,charlesworth,0.001,evolving,both
,0,0,TRUE,AWRD,1500,1e-04,charlesworth,0.001,evolving,both
,0,0,TRUE,YYJA,2000,1e-04,charlesworth,0.001,evolving,both
,0,0,TRUE,AEWF,500,0,charlesworth,0.001,evolving,both
,0,0,TRUE,DRAU,1000,0,charlesworth,0.001,evolving,both
,0,0,TRUE,OMYN,1500,0,charlesworth,0.001,evolving,both
,0,0,TRUE,QLTQ,2000,0,charlesworth,0.001,evolving,both
,0,0,TRUE,CLRJ,500,0.1,evolving,0.001,evolving,both
,0,0,TRUE,AKYC,1000,0.1,evolving,0.001,evolving,both
,0,0,TRUE,MSOD,1500,0.1,evolving,0.001,evolving,both
,0,0,TRUE,SWAW,2000,0.1,evolving,0.001,evolving,both
,0,0,TRUE,FSTS,500,0.01,evolving,0.001,evolving,both
,0,0,TRUE,ETIZ,1000,0.01,evolving,0.001,evolving,both
,0,0,TRUE,GBMK,1500,0.01,evolving,0.001,evolving,both
,0,0,TRUE,BVGZ,2000,0.01,evolving,0.001,evolving,both
,0,0,TRUE,WJRP,500,0.001,evolving,0.001,evolving,both
,0,0,TRUE,QLFN,1000,0.001,evolving,0.001,evolving,both
,0,0,TRUE,DPCY,1500,0.001,evolving,0.001,evolving,both
,0,0,TRUE,EIDF,2000,0.001,evolving,0.001,evolving,both
,0,0,TRUE,TYXN,500,1e-04,evolving,0.001,evolving,both
,0,0,TRUE,JTZM,1000,1e-04,evolving,0.001,evolving,both
,0,0,TRUE,WSLN,1500,1e-04,evolving,0.001,evolving,both
,0,0,TRUE,FSFE,2000,1e-04,evolving,0.001,evolving,both
,0,0,TRUE,HGCA,500,0,evolving,0.001,evolving,both
,0,0,TRUE,EKWA,1000,0,evolving,0.001,evolving,both
,0,0,TRUE,ANOA,1500,0,evolving,0.001,evolving,both
,0,0,TRUE,GGPT,2000,0,evolving,0.001,evolving,both
,0,0,TRUE,SWIR,500,0.1,fixed,1e-04,evolving,both
,0,0,TRUE,MGOH,1000,0.1,fixed,1e-04,evolving,both
,0,0,TRUE,RFYD,1500,0.1,fixed,1e-04,evolving,both
,0,0,TRUE,KIMI,2000,0.1,fixed,1e-04,evolving,both
,0,0,TRUE,XDAH,500,0.01,fixed,1e-04,evolving,both
,0,0,TRUE,OXLS,1000,0.01,fixed,1e-04,evolving,both
,0,0,TRUE,MHRK,1500,0.01,fixed,1e-04,evolving,both
,0,0,TRUE,OEAD,2000,0.01,fixed,1e-04,evolving,both
,0,0,TRUE,ZNXV,500,0.001,fixed,1e-04,evolving,both
,0,0,TRUE,ELBN,1000,0.001,fixed,1e-04,evolving,both
,0,0,TRUE,BTKI,1500,0.001,fixed,1e-04,evolving,both
,0,0,TRUE,ZJGF,2000,0.001,fixed,1e-04,evolving,both
,0,0,TRUE,WFMN,500,1e-04,fixed,1e-04,evolving,both
,0,0,TRUE,OHVI,1000,1e-04,fixed,1e-04,evolving,both
,0,0,TRUE,NLCE,1500,1e-04,fixed,1e-04,evolving,both
,0,0,TRUE,KQZQ,2000,1e-04,fixed,1e-04,evolving,both
,0,0,TRUE,SLRG,500,0,fixed,1e-04,evolving,both
,0,0,TRUE,IVPU,1000,0,fixed,1e-04,evolving,both
,0,0,TRUE,COAG,1500,0,fixed,1e-04,evolving,both
,0,0,TRUE,RDUB,2000,0,fixed,1e-04,evolving,both
,0,0,TRUE,SDNY,500,0.1,charlesworth,1e-04,evolving,both
,0,0,TRUE,AGSD,1000,0.1,charlesworth,1e-04,evolving,both
,0,0,TRUE,GLVC,1500,0.1,charlesworth,1e-04,evolving,both
,0,0,TRUE,XSYS,2000,0.1,charlesworth,1e-04,evolving,both
,0,0,TRUE,DQZA,500,0.01,charlesworth,1e-04,evolving,both
,0,0,TRUE,UBWJ,1000,0.01,charlesworth,1e-04,evolving,both
,0,0,TRUE,JGUK,1500,0.01,charlesworth,1e-04,evolving,both
,0,0,TRUE,CALT,2000,0.01,charlesworth,1e-04,evolving,both
,0,0,TRUE,YIBP,500,0.001,charlesworth,1e-04,evolving,both
,0,0,TRUE,BZSY,1000,0.001,charlesworth,1e-04,evolving,both
,0,0,TRUE,EQQO,1500,0.001,charlesworth,1e-04,evolving,both
,0,0,TRUE,OJTJ,2000,0.001,charlesworth,1e-04,evolving,both
,0,0,TRUE,STMJ,500,1e-04,charlesworth,1e-04,evolving,both
,0,0,TRUE,WPXH,1000,1e-04,charlesworth,1e-04,evolving,both
,0,0,TRUE,MHEH,1500,1e-04,charlesworth,1e-04,evolving,both
,0,0,TRUE,CNFB,2000,1e-04,charlesworth,1e-04,evolving,both
,0,0,TRUE,DUOK,500,0,charlesworth,1e-04,evolving,both
,0,0,TRUE,JCSF,1000,0,charlesworth,1e-04,evolving,both
,0,0,TRUE,TCXK,1500,0,charlesworth,1e-04,evolving,both
,0,0,TRUE,FNDH,2000,0,charlesworth,1e-04,evolving,both
,0,0,TRUE,XUAM,500,0.1,evolving,1e-04,evolving,both
,0,0,TRUE,TRTP,1000,0.1,evolving,1e-04,evolving,both
,0,0,TRUE,JFQJ,1500,0.1,evolving,1e-04,evolving,both
,0,0,TRUE,NSLY,2000,0.1,evolving,1e-04,evolving,both
,0,0,TRUE,ILRM,500,0.01,evolving,1e-04,evolving,both
,0,0,TRUE,ECPR,1000,0.01,evolving,1e-04,evolving,both
,0,0,TRUE,PBJD,1500,0.01,evolving,1e-04,evolving,both
,0,0,TRUE,NUES,2000,0.01,evolving,1e-04,evolving,both
,0,0,TRUE,OTVV,500,0.001,evolving,1e-04,evolving,both
,0,0,TRUE,NRQS,1000,0.001,evolving,1e-04,evolving,both
,0,0,TRUE,ICOV,1500,0.001,evolving,1e-04,evolving,both
,0,0,TRUE,CDGQ,2000,0.001,evolving,1e-04,evolving,both
,0,0,TRUE,HVAF,500,1e-04,evolving,1e-04,evolving,both
,0,0,TRUE,WLBY,1000,1e-04,evolving,1e-04,evolving,both
,0,0,TRUE,HVHZ,1500,1e-04,evolving,1e-04,evolving,both
,0,0,TRUE,HELE,2000,1e-04,evolving,1e-04,evolving,both
,0,0,TRUE,LVQJ,500,0,evolving,1e-04,evolving,both
,0,0,TRUE,AZWP,1000,0,evolving,1e-04,evolving,both
,0,0,TRUE,VGNI,1500,0,evolving,1e-04,evolving,both
,0,0,TRUE,VHTB,2000,0,evolving,1e-04,evolving,both
,0,0,TRUE,GWNJ,500,0.1,fixed,0,evolving,both
,0,0,TRUE,ENRN,1000,0.1,fixed,0,evolving,both
,0,0,TRUE,LZQZ,1500,0.1,fixed,0,evolving,both
,0,0,TRUE,IHQB,2000,0.1,fixed,0,evolving,both
,0,0,TRUE,PTKH,500,0.01,fixed,0,evolving,both
,0,0,TRUE,IVMS,1000,0.01,fixed,0,evolving,both
,0,0,TRUE,VFNX,1500,0.01,fixed,0,evolving,both
,0,0,TRUE,CVOD,2000,0.01,fixed,0,evolving,both
,0,0,TRUE,TPPA,500,0.001,fixed,0,evolving,both
,0,0,TRUE,WYUE,1000,0.001,fixed,0,evolving,both
,0,0,TRUE,PYEH,1500,0.001,fixed,0,evolving,both
,0,0,TRUE,SGUR,2000,0.001,fixed,0,evolving,both
,0,0,TRUE,DUUI,500,1e-04,fixed,0,evolving,both
,0,0,TRUE,DHUP,1000,1e-04,fixed,0,evolving,both
,0,0,TRUE,BWHB,1500,1e-04,fixed,0,evolving,both
,0,0,TRUE,WRYO,2000,1e-04,fixed,0,evolving,both
,0,0,TRUE,KMNW,500,0,fixed,0,evolving,both
,0,0,TRUE,IOGA,1000,0,fixed,0,evolving,both
,0,0,TRUE,YFEE,1500,0,fixed,0,evolving,both
,0,0,TRUE,VPGF,2000,0,fixed,0,evolving,both
,0,0,TRUE,AGQM,500,0.1,charlesworth,0,evolving,both
,0,0,TRUE,DUNO,1000,0.1,charlesworth,0,evolving,both
,0,0,TRUE,BZTI,1500,0.1,charlesworth,0,evolving,both
,0,0,TRUE,YAXY,2000,0.1,charlesworth,0,evolving,both
,0,0,TRUE,ZAKO,500,0.01,charlesworth,0,evolving,both
,0,0,TRUE,PYMP,1000,0.01,charlesworth,0,evolving,both
,0,0,TRUE,QEKQ,1500,0.01,charlesworth,0,evolving,both
,0,0,TRUE,JCHM,2000,0.01,charlesworth,0,evolving,both
,0,0,TRUE,EWSA,500,0.001,charlesworth,0,evolving,both
,0,0,TRUE,XLVI,1000,0.001,charlesworth,0,evolving,both
,0,0,TRUE,LYZD,1500,0.001,charlesworth,0,evolving,both
,0,0,TRUE,KERB,2000,0.001,charlesworth,0,evolving,both
,0,0,TRUE,VWGC,500,1e-04,charlesworth,0,evolving,both
,0,0,TRUE,AMYV,1000,1e-04,charlesworth,0,evolving,both
,0,0,TRUE,UUGJ,1500,1e-04,charlesworth,0,evolving,both
,0,0,TRUE,ULIM,2000,1e-04,charlesworth,0,evolving,both
,0,0,TRUE,RWNR,500,0,charlesworth,0,evolving,both
,0,0,TRUE,YJOL,1000,0,charlesworth,0,evolving,both
,0,0,TRUE,KOPI,1500,0,charlesworth,0,evolving,both
,0,0,TRUE,FOWK,2000,0,charlesworth,0,evolving,both
,0,0,TRUE,BCMY,500,0.1,evolving,0,evolving,both
,0,0,TRUE,DDRH,1000,0.1,evolving,0,evolving,both
,0,0,TRUE,DMMD,1500,0.1,evolving,0,evolving,both
,0,0,TRUE,GUYB,2000,0.1,evolving,0,evolving,both
,0,0,TRUE,LNNL,500,0.01,evolving,0,evolving,both
,0,0,TRUE,TKME,1000,0.01,evolving,0,evolving,both
,0,0,TRUE,VULA,1500,0.01,evolving,0,evolving,both
,0,0,TRUE,QAXO,2000,0.01,evolving,0,evolving,both
,0,0,TRUE,KQCX,500,0.001,evolving,0,evolving,both
,0,0,TRUE,IMRQ,1000,0.001,evolving,0,evolving,both
,0,0,TRUE,LSHV,1500,0.001,evolving,0,evolving,both
,0,0,TRUE,QFHQ,2000,0.001,evolving,0,evolving,both
,0,0,TRUE,CASA,500,1e-04,evolving,0,evolving,both
,0,0,TRUE,OTBP,1000,1e-04,evolving,0,evolving,both
,0,0,TRUE,SYPP,1500,1e-04,evolving,0,evolving,both
,0,0,TRUE,YNAZ,2000,1e-04,evolving,0,evolving,both
,0,0,TRUE,AAJZ,500,0,evolving,0,evolving,both
,0,0,TRUE,WRSA,1000,0,evolving,0,evolving,both
,0,0,TRUE,PYTG,1500,0,evolving,0,evolving,both
,0,0,TRUE,ACLN,2000,0,evolving,0,evolving,both
,0,0,TRUE,IBVO,500,0.1,fixed,0.1,fixed,terminus
,0,0,TRUE,UEZV,1000,0.1,fixed,0.1,fixed,terminus
,0,0,TRUE,PQYM,1500,0.1,fixed,0.1,fixed,terminus
,0,0,TRUE,KGKJ,2000,0.1,fixed,0.1,fixed,terminus
,0,0,TRUE,BPAJ,500,0.01,fixed,0.1,fixed,terminus
,0,0,TRUE,FXPE,1000,0.01,fixed,0.1,fixed,terminus
,0,0,TRUE,GFSA,1500,0.01,fixed,0.1,fixed,terminus
,0,0,TRUE,VNBR,2000,0.01,fixed,0.1,fixed,terminus
,0,0,TRUE,IRUF,500,0.001,fixed,0.1,fixed,terminus
,0,0,TRUE,NGNH,1000,0.001,fixed,0.1,fixed,terminus
,0,0,TRUE,VEBC,1500,0.001,fixed,0.1,fixed,terminus
,0,0,TRUE,NFYU,2000,0.001,fixed,0.1,fixed,terminus
,0,0,TRUE,EDRC,500,1e-04,fixed,0.1,fixed,terminus
,0,0,TRUE,VHKQ,1000,1e-04,fixed,0.1,fixed,terminus
,0,0,TRUE,PAYP,1500,1e-04,fixed,0.1,fixed,terminus
,0,0,TRUE,UUKN,2000,1e-04,fixed,0.1,fixed,terminus
,0,0,TRUE,THFX,500,0,fixed,0.1,fixed,terminus
,0,0,TRUE,GOGP,1000,0,fixed,0.1,fixed,terminus
,0,0,TRUE,YJYO,1500,0,fixed,0.1,fixed,terminus
,0,0,TRUE,JQUA,2000,0,fixed,0.1,fixed,terminus
,0,0,TRUE,VGAK,500,0.1,charlesworth,0.1,fixed,terminus
,0,0,TRUE,QKPF,1000,0.1,charlesworth,0.1,fixed,terminus
,0,0,TRUE,GSEQ,1500,0.1,charlesworth,0.1,fixed,terminus
,0,0,TRUE,ZTOO,2000,0.1,charlesworth,0.1,fixed,terminus
,0,0,TRUE,HSVZ,500,0.01,charlesworth,0.1,fixed,terminus
,0,0,TRUE,NODB,1000,0.01,charlesworth,0.1,fixed,terminus
,0,0,TRUE,WPSG,1500,0.01,charlesworth,0.1,fixed,terminus
,0,0,TRUE,QSQC,2000,0.01,charlesworth,0.1,fixed,terminus
,0,0,TRUE,JIWJ,500,0.001,charlesworth,0.1,fixed,terminus
,0,0,TRUE,DBDQ,1000,0.001,charlesworth,0.1,fixed,terminus
,0,0,TRUE,JTAF,1500,0.001,charlesworth,0.1,fixed,terminus
,0,0,TRUE,KKGY,2000,0.001,charlesworth,0.1,fixed,terminus
,0,0,TRUE,MPZB,500,1e-04,charlesworth,0.1,fixed,terminus
,0,0,TRUE,SLOR,1000,1e-04,charlesworth,0.1,fixed,terminus
,0,0,TRUE,UXRJ,1500,1e-04,charlesworth,0.1,fixed,terminus
,0,0,TRUE,HKLZ,2000,1e-04,charlesworth,0.1,fixed,terminus
,0,0,TRUE,YQCF,500,0,charlesworth,0.1,fixed,terminus
,0,0,TRUE,OIRO,1000,0,charlesworth,0.1,fixed,terminus
,0,0,TRUE,MULQ,1500,0,charlesworth,0.1,fixed,terminus
,0,0,TRUE,VDLD,2000,0,charlesworth,0.1,fixed,terminus
,0,0,TRUE,GCPF,500,0.1,evolving,0.1,fixed,terminus
,0,0,TRUE,KGEH,1000,0.1,evolving,0.1,fixed,terminus
,0,0,TRUE,POMK,1500,0.1,evolving,0.1,fixed,terminus
,0,0,TRUE,OEJT,2000,0.1,evolving,0.1,fixed,terminus
,0,0,TRUE,PEFF,500,0.01,evolving,0.1,fixed,terminus
,0,0,TRUE,UQBL,1000,0.01,evolving,0.1,fixed,terminus
,0,0,TRUE,HZRH,1500,0.01,evolving,0.1,fixed,terminus
,0,0,TRUE,LKMJ,2000,0.01,evolving,0.1,fixed,terminus
,0,0,TRUE,XYPT,500,0.001,evolving,0.1,fixed,terminus
,0,0,TRUE,IODZ,1000,0.001,evolving,0.1,fixed,terminus
,0,0,TRUE,JYUX,1500,0.001,evolving,0.1,fixed,terminus
,0,0,TRUE,YJNQ,2000,0.001,evolving,0.1,fixed,terminus
,0,0,TRUE,OJIB,500,1e-04,evolving,0.1,fixed,terminus
,0,0,TRUE,CKDP,1000,1e-04,evolving,0.1,fixed,terminus
,0,0,TRUE,PIMG,1500,1e-04,evolving,0.1,fixed,terminus
,0,0,TRUE,KRIS,2000,1e-04,evolving,0.1,fixed,terminus
,0,0,TRUE,PVBV,500,0,evolving,0.1,fixed,terminus
,0,0,TRUE,SGME,1000,0,evolving,0.1,fixed,terminus
,0,0,TRUE,VCDW,1500,0,evolving,0.1,fixed,terminus
,0,0,TRUE,UOQF,2000,0,evolving,0.1,fixed,terminus
,0,0,TRUE,RTQW,500,0.1,fixed,0.01,fixed,terminus
,0,0,TRUE,KLYB,1000,0.1,fixed,0.01,fixed,terminus
,0,0,TRUE,CRFY,1500,0.1,fixed,0.01,fixed,terminus
,0,0,TRUE,UBJU,2000,0.1,fixed,0.01,fixed,terminus
,0,0,TRUE,DKPR,500,0.01,fixed,0.01,fixed,terminus
,0,0,TRUE,IODF,1000,0.01,fixed,0.01,fixed,terminus
,0,0,TRUE,EFBS,1500,0.01,fixed,0.01,fixed,terminus
,0,0,TRUE,JSWQ,2000,0.01,fixed,0.01,fixed,terminus
,0,0,TRUE,TNBT,500,0.001,fixed,0.01,fixed,terminus
,0,0,TRUE,EYOY,1000,0.001,fixed,0.01,fixed,terminus
,0,0,TRUE,JVEX,1500,0.001,fixed,0.01,fixed,terminus
,0,0,TRUE,ADRV,2000,0.001,fixed,0.01,fixed,terminus
,0,0,TRUE,DEBL,500,1e-04,fixed,0.01,fixed,terminus
,0,0,TRUE,XNNN,1000,1e-04,fixed,0.01,fixed,terminus
,0,0,TRUE,MPBQ,1500,1e-04,fixed,0.01,fixed,terminus
,0,0,TRUE,ARRB,2000,1e-04,fixed,0.01,fixed,terminus
,0,0,TRUE,DBOW,500,0,fixed,0.01,fixed,terminus
,0,0,TRUE,UINQ,1000,0,fixed,0.01,fixed,terminus
,0,0,TRUE,GOAX,1500,0,fixed,0.01,fixed,terminus
,0,0,TRUE,ORMX,2000,0,fixed,0.01,fixed,terminus
,0,0,TRUE,EGXM,500,0.1,charlesworth,0.01,fixed,terminus
,0,0,TRUE,BLXU,1000,0.1,charlesworth,0.01,fixed,terminus
,0,0,TRUE,KZXY,1500,0.1,charlesworth,0.01,fixed,terminus
,0,0,TRUE,VKWS,2000,0.1,charlesworth,0.01,fixed,terminus
,0,0,TRUE,LWMU,500,0.01,charlesworth,0.01,fixed,terminus
,0,0,TRUE,BIUU,1000,0.01,charlesworth,0.01,fixed,terminus
,0,0,TRUE,ZQHS,1500,0.01,charlesworth,0.01,fixed,terminus
,0,0,TRUE,ZLUD,2000,0.01,charlesworth,0.01,fixed,terminus
,0,0,TRUE,WQFF,500,0.001,charlesworth,0.01,fixed,terminus
,0,0,TRUE,ACLF,1000,0.001,charlesworth,0.01,fixed,terminus
,0,0,TRUE,RBNN,1500,0.001,charlesworth,0.01,fixed,terminus
,0,0,TRUE,GNGG,2000,0.001,charlesworth,0.01,fixed,terminus
,0,0,TRUE,SKCE,500,1e-04,charlesworth,0.01,fixed,terminus
,0,0,TRUE,QWWL,1000,1e-04,charlesworth,0.01,fixed,terminus
,0,0,TRUE,SKJE,1500,1e-04,charlesworth,0.01,fixed,terminus
,0,0,TRUE,ONZM,2000,1e-04,charlesworth,0.01,fixed,terminus
,0,0,TRUE,WAGH,500,0,charlesworth,0.01,fixed,terminus
,0,0,TRUE,QURT,1000,0,charlesworth,0.01,fixed,terminus
,0,0,TRUE,UAHY,1500,0,charlesworth,0.01,fixed,terminus
,0,0,TRUE,DRND,2000,0,charlesworth,0.01,fixed,terminus
,0,0,TRUE,JLVS,500,0.1,evolving,0.01,fixed,terminus
,0,0,TRUE,GKHO,1000,0.1,evolving,0.01,fixed,terminus
,0,0,TRUE,DMUM,1500,0.1,evolving,0.01,fixed,terminus
,0,0,TRUE,TLMT,2000,0.1,evolving,0.01,fixed,terminus
,0,0,TRUE,GKNC,500,0.01,evolving,0.01,fixed,terminus
,0,0,TRUE,OMWE,1000,0.01,evolving,0.01,fixed,terminus
,0,0,TRUE,QKLQ,1500,0.01,evolving,0.01,fixed,terminus
,0,0,TRUE,AISX,2000,0.01,evolving,0.01,fixed,terminus
,0,0,TRUE,VOKV,500,0.001,evolving,0.01,fixed,terminus
,0,0,TRUE,XUUX,1000,0.001,evolving,0.01,fixed,terminus
,0,0,TRUE,TVBS,1500,0.001,evolving,0.01,fixed,terminus
,0,0,TRUE,WMIW,2000,0.001,evolving,0.01,fixed,terminus
,0,0,TRUE,PALS,500,1e-04,evolving,0.01,fixed,terminus
,0,0,TRUE,VHUN,1000,1e-04,evolving,0.01,fixed,terminus
,0,0,TRUE,HMQN,1500,1e-04,evolving,0.01,fixed,terminus
,0,0,TRUE,IQGI,2000,1e-04,evolving,0.01,fixed,terminus
,0,0,TRUE,ULOY,500,0,evolving,0.01,fixed,terminus
,0,0,TRUE,SQQR,1000,0,evolving,0.01,fixed,terminus
,0,0,TRUE,KPJM,1500,0,evolving,0.01,fixed,terminus
,0,0,TRUE,LJEZ,2000,0,evolving,0.01,fixed,terminus
,0,0,TRUE,WWUQ,500,0.1,fixed,0.001,fixed,terminus
,0,0,TRUE,GFJW,1000,0.1,fixed,0.001,fixed,terminus
,0,0,TRUE,RQGJ,1500,0.1,fixed,0.001,fixed,terminus
,0,0,TRUE,TISJ,2000,0.1,fixed,0.001,fixed,terminus
,0,0,TRUE,PCOT,500,0.01,fixed,0.001,fixed,terminus
,0,0,TRUE,PTWJ,1000,0.01,fixed,0.001,fixed,terminus
,0,0,TRUE,VCGE,1500,0.01,fixed,0.001,fixed,terminus
,0,0,TRUE,NQBX,2000,0.01,fixed,0.001,fixed,terminus
,0,0,TRUE,XLTI,500,0.001,fixed,0.001,fixed,terminus
,0,0,TRUE,HJSA,1000,0.001,fixed,0.001,fixed,terminus
,0,0,TRUE,RQKZ,1500,0.001,fixed,0.001,fixed,terminus
,0,0,TRUE,LGXW,2000,0.001,fixed,0.001,fixed,terminus
,0,0,TRUE,HSVQ,500,1e-04,fixed,0.001,fixed,terminus
,0,0,TRUE,OGGX,1000,1e-04,fixed,0.001,fixed,terminus
,0,0,TRUE,ZXVF,1500,1e-04,fixed,0.001,fixed,terminus
,0,0,TRUE,MEYW,2000,1e-04,fixed,0.001,fixed,terminus
,0,0,TRUE,CVIC,500,0,fixed,0.001,fixed,terminus
,0,0,TRUE,XYUR,1000,0,fixed,0.001,fixed,terminus
,0,0,TRUE,CHHL,1500,0,fixed,0.001,fixed,terminus
,0,0,TRUE,RKGR,2000,0,fixed,0.001,fixed,terminus
,0,0,TRUE,FNMH,500,0.1,charlesworth,0.001,fixed,terminus
,0,0,TRUE,ISYU,1000,0.1,charlesworth,0.001,fixed,terminus
,0,0,TRUE,GHAJ,1500,0.1,charlesworth,0.001,fixed,terminus
,0,0,TRUE,RHEX,2000,0.1,charlesworth,0.001,fixed,terminus
,0,0,TRUE,TTHB,500,0.01,charlesworth,0.001,fixed,terminus
,0,0,TRUE,TYBL,1000,0.01,charlesworth,0.001,fixed,terminus
,0,0,TRUE,PNHX,1500,0.01,charlesworth,0.001,fixed,terminus
,0,0,TRUE,MINJ,2000,0.01,charlesworth,0.001,fixed,terminus
,0,0,TRUE,SOWZ,500,0.001,charlesworth,0.001,fixed,terminus
,0,0,TRUE,XJZS,1000,0.001,charlesworth,0.001,fixed,terminus
,0,0,TRUE,ROLW,1500,0.001,charlesworth,0.001,fixed,terminus
,0,0,TRUE,ZCVV,2000,0.001,charlesworth,0.001,fixed,terminus
,0,0,TRUE,YSWW,500,1e-04,charlesworth,0.001,fixed,terminus
,0,0,TRUE,ODKY,1000,1e-04,charlesworth,0.001,fixed,terminus
,0,0,TRUE,DDMD,1500,1e-04,charlesworth,0.001,fixed,terminus
,0,0,TRUE,VIPS,2000,1e-04,charlesworth,0.001,fixed,terminus
,0,0,TRUE,QLBW,500,0,charlesworth,0.001,fixed,terminus
,0,0,TRUE,PXWM,1000,0,charlesworth,0.001,fixed,terminus
,0,0,TRUE,PPKA,1500,0,charlesworth,0.001,fixed,terminus
,0,0,TRUE,TWEM,2000,0,charlesworth,0.001,fixed,terminus
,0,0,TRUE,MCGT,500,0.1,evolving,0.001,fixed,terminus
,0,0,TRUE,DMEL,1000,0.1,evolving,0.001,fixed,terminus
,0,0,TRUE,FAJS,1500,0.1,evolving,0.001,fixed,terminus
,0,0,TRUE,DRYB,2000,0.1,evolving,0.001,fixed,terminus
,0,0,TRUE,LDWG,500,0.01,evolving,0.001,fixed,terminus
,0,0,TRUE,QKIR,1000,0.01,evolving,0.001,fixed,terminus
,0,0,TRUE,RXHL,1500,0.01,evolving,0.001,fixed,terminus
,0,0,TRUE,ACIL,2000,0.01,evolving,0.001,fixed,terminus
,0,0,TRUE,ZXYT,500,0.001,evolving,0.001,fixed,terminus
,0,0,TRUE,YXFI,1000,0.001,evolving,0.001,fixed,terminus
,0,0,TRUE,FQVX,1500,0.001,evolving,0.001,fixed,terminus
,0,0,TRUE,QEAZ,2000,0.001,evolving,0.001,fixed,terminus
,0,0,TRUE,WCVR,500,1e-04,evolving,0.001,fixed,terminus
,0,0,TRUE,FADO,1000,1e-04,evolving,0.001,fixed,terminus
,0,0,TRUE,QENZ,1500,1e-04,evolving,0.001,fixed,terminus
,0,0,TRUE,YVNS,2000,1e-04,evolving,0.001,fixed,terminus
,0,0,TRUE,YKXN,500,0,evolving,0.001,fixed,terminus
,0,0,TRUE,QEBK,1000,0,evolving,0.001,fixed,terminus
,0,0,TRUE,FMIZ,1500,0,evolving,0.001,fixed,terminus
,0,0,TRUE,YLXQ,2000,0,evolving,0.001,fixed,terminus
,0,0,TRUE,OYGH,500,0.1,fixed,1e-04,fixed,terminus
,0,0,TRUE,ZUOP,1000,0.1,fixed,1e-04,fixed,terminus
,0,0,TRUE,HCJC,1500,0.1,fixed,1e-04,fixed,terminus
,0,0,TRUE,GCSO,2000,0.1,fixed,1e-04,fixed,terminus
,0,0,TRUE,WFSU,500,0.01,fixed,1e-04,fixed,terminus
,0,0,TRUE,VONC,1000,0.01,fixed,1e-04,fixed,terminus
,0,0,TRUE,CAUU,1500,0.01,fixed,1e-04,fixed,terminus
,0,0,TRUE,ILNH,2000,0.01,fixed,1e-04,fixed,terminus
,0,0,TRUE,KFNZ,500,0.001,fixed,1e-04,fixed,terminus
,0,0,TRUE,RWZQ,1000,0.001,fixed,1e-04,fixed,terminus
,0,0,TRUE,VPAZ,1500,0.001,fixed,1e-04,fixed,terminus
,0,0,TRUE,UNNX,2000,0.001,fixed,1e-04,fixed,terminus
,0,0,TRUE,ZHES,500,1e-04,fixed,1e-04,fixed,terminus
,0,0,TRUE,BRVW,1000,1e-04,fixed,1e-04,fixed,terminus
,0,0,TRUE,QHOT,1500,1e-04,fixed,1e-04,fixed,terminus
,0,0,TRUE,IYFA,2000,1e-04,fixed,1e-04,fixed,terminus
,0,0,TRUE,PVTI,500,0,fixed,1e-04,fixed,terminus
,0,0,TRUE,TIQK,1000,0,fixed,1e-04,fixed,terminus
,0,0,TRUE,NYQR,1500,0,fixed,1e-04,fixed,terminus
,0,0,TRUE,GQPQ,2000,0,fixed,1e-04,fixed,terminus
,0,0,TRUE,FFKE,500,0.1,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,KLCY,1000,0.1,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,XJHU,1500,0.1,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,YOHK,2000,0.1,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,VEEC,500,0.01,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,GNDB,1000,0.01,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,WOWC,1500,0.01,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,RDMZ,2000,0.01,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,FVFY,500,0.001,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,VODT,1000,0.001,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,UFRC,1500,0.001,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,YRNP,2000,0.001,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,RGHK,500,1e-04,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,QJZF,1000,1e-04,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,KTTO,1500,1e-04,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,XUIF,2000,1e-04,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,NWKN,500,0,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,GPWC,1000,0,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,AVQY,1500,0,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,JUWQ,2000,0,charlesworth,1e-04,fixed,terminus
,0,0,TRUE,EGMO,500,0.1,evolving,1e-04,fixed,terminus
,0,0,TRUE,PKAR,1000,0.1,evolving,1e-04,fixed,terminus
,0,0,TRUE,OEJA,1500,0.1,evolving,1e-04,fixed,terminus
,0,0,TRUE,ZVJV,2000,0.1,evolving,1e-04,fixed,terminus
,0,0,TRUE,KRTU,500,0.01,evolving,1e-04,fixed,terminus
